train_type,coach_no,seat_no,service_class,is_window,is_aisle,is_table,is_forward_msk_spb,is_service,is_free_seating,is_small_pet,is_animal,is_mgn,is_unaccompanied_minor,is_mother_child
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,5,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,6,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,7,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,8,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,9,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,10,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,11,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,12,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,13,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,14,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,15,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,16,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,17,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,18,2С,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,19,2С,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,20,2С,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,21,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,22,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,23,2С,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,24,2С,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,25,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,26,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,27,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,28,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,29,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,30,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,31,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,32,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,33,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,34,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,35,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,36,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,37,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,38,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,39,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,40,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,41,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,42,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,43,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,44,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,45,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,46,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,47,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,48,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,49,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,50,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,51,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,52,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,53,2С,1,0,0,1,1,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,54,2С,0,1,0,1,1,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,55,2С,1,0,0,1,0,0,0,0,1,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,6,56,2С,0,1,0,1,0,0,0,0,1,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,1,2С,1,0,0,0,0,0,1,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,2,2С,0,1,0,0,0,0,1,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,3,2С,1,0,0,0,0,0,1,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,4,2С,0,1,0,0,0,0,1,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,5,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,6,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,7,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,8,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,9,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,10,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,11,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,12,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,13,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,14,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,15,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,16,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,17,2С,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,18,2С,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,19,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,20,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,21,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,22,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,23,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,24,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,25,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,26,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,27,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,28,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,29,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,30,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,31,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,32,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,33,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,34,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,35,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,36,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,37,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,38,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,39,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,40,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,41,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,42,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,43,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,44,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,45,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,46,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,47,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,48,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,49,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,50,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,51,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,52,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,53,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,54,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,55,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,56,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,57,2С,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,58,2С,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,59,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,60,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,61,2С,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,62,2С,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,63,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,64,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,65,2С,1,0,0,1,1,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,7,66,2С,0,1,0,1,1,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,1,2С,1,0,0,0,0,0,0,1,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,2,2С,0,1,0,0,0,0,0,1,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,3,2С,1,0,0,0,0,0,0,1,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,4,2С,0,1,0,0,0,0,0,1,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,5,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,6,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,7,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,8,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,9,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,10,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,11,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,12,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,13,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,14,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,15,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,16,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,17,2С,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,18,2С,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,19,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,20,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,21,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,22,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,23,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,24,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,25,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,26,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,27,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,28,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,29,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,30,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,31,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,32,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,33,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,34,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,35,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,36,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,37,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,38,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,39,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,40,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,41,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,42,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,43,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,44,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,45,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,46,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,47,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,48,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,49,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,50,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,51,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,52,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,53,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,54,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,55,2С,1,0,0,0,0,0,0,1,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,56,2С,0,1,0,0,0,0,0,1,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,57,2С,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,58,2С,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,59,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,60,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,61,2С,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,62,2С,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,63,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,64,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,65,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,8,66,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,1,2С,1,0,0,0,0,0,1,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,2,2С,0,1,0,0,0,0,1,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,3,2С,1,0,0,0,0,0,1,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,4,2С,0,1,0,0,0,0,1,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,5,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,6,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,7,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,8,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,9,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,10,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,11,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,12,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,13,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,14,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,15,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,16,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,17,2С,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,18,2С,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,19,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,20,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,21,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,22,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,23,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,24,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,25,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,26,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,27,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,28,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,29,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,30,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,31,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,32,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,33,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,34,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,35,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,36,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,37,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,38,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,39,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,40,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,41,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,42,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,43,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,44,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,45,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,46,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,47,2С,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,48,2С,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,49,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,50,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,51,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,52,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,53,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,54,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,55,2С,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,56,2С,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,57,2С,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,58,2С,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,59,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,60,2С,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,61,2С,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,62,2С,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,63,2С,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,64,2С,0,1,1,1,0,0,0,0,0,0,0
